carat,cut,color,clarity,depth,table,price,x,y,z,resid
0.51,Premium,G,VVS1,62.4,58,2027,5.13,5.09,3.19,1.341855672678712
0.51,Good,G,VVS1,63.9,57,2027,5.08,5.06,3.24,1.341855672678712
0.51,Premium,G,VVS1,60.2,58,2027,5.24,5.2,3.14,1.341855672678712
0.72,Very Good,J,VS2,62.2,58,2028,5.68,5.73,3.55,0.7532615618726615
0.7,Very Good,I,SI1,61.4,57,2028,5.72,5.75,3.52,0.7896752256403187
0.55,Ideal,G,VVS2,61.4,56,2028,5.27,5.28,3.24,1.1829483037934991
0.7,Good,E,SI2,62.9,56,2028,5.63,5.66,3.55,0.7896752256403187
0.71,Good,I,VS2,64.2,58,2028,5.52,5.57,3.56,0.7711253223153207
0.7,Good,I,SI1,58.2,61,2028,5.8,5.84,3.39,0.7896752256403187
0.71,Very Good,I,SI1,60.4,63,2028,5.8,5.73,3.48,0.7711253223153207
0.71,Premium,H,SI2,62.4,56,2028,5.7,5.64,3.54,0.7711253223153207
0.71,Good,G,VS2,63.5,59,2029,5.63,5.67,3.59,0.7715055616261274
0.52,Ideal,G,VVS1,62,55,2029,5.15,5.18,3.2,1.3001745524153687
0.7,Good,H,SI1,63.3,60,2029,5.57,5.65,3.55,0.790064611846256
0.61,Ideal,D,SI1,62,55,2029,5.47,5.44,3.38,0.9950001986570625
0.53,Ideal,F,VVS2,62.7,56,2030,5.16,6.2,3.25,1.2599474010967218
0.72,Premium,F,SI1,59.3,60,2030,5.91,5.86,3.49,0.7540044233735224
0.54,Ideal,G,VVS1,62,57,2030,5.25,5.21,3.24,1.2210918111344624
0.57,Ideal,E,VS1,61.6,56.9,2030,5.29,5.36,3.28,1.1153169579187014
0.55,Premium,E,VS2,62.3,60,2030,5.26,5.18,3.25,1.1841149194777143
0.55,Ideal,D,VS2,61.4,57,2030,5.31,5.27,3.25,1.1841149194777143
0.55,Premium,D,VS2,61.3,60,2030,5.29,5.28,3.24,1.1841149194777143
0.55,Ideal,D,VS2,61.5,56,2030,5.28,5.25,3.24,1.1841149194777143
0.55,Ideal,D,VS2,61.8,54,2030,5.29,5.26,3.26,1.1841149194777143
0.55,Ideal,D,VS2,62.3,55,2030,5.29,5.24,3.28,1.1841149194777143
0.55,Ideal,E,VS2,62.5,56,2030,5.26,5.23,3.28,1.1841149194777143
0.55,Premium,E,VS2,61.1,58,2030,5.3,5.28,3.23,1.1841149194777143
0.73,Very Good,J,SI1,60.1,62,2031,5.85,5.9,3.53,0.7371383861317738
0.53,Ideal,H,VS2,61.4,56,2031,5.2,5.23,3.2,1.2605680648411048
0.71,Ideal,G,SI2,61.8,56,2031,5.7,5.72,3.53,0.7722660402477404
0.81,Fair,F,SI2,65.7,57,2031,5.8,5.75,3.79,0.6192493027004001
0.63,Very Good,F,VS2,63,56.2,2032,5.38,5.48,3.42,0.9440292143143808
0.73,Fair,G,SI1,65.5,56,2032,5.68,5.62,3.7,0.7375013296995394
0.56,Ideal,E,VS1,61.3,55,2032,5.32,5.29,3.25,1.1500260747341078
0.56,Premium,E,VS1,62.6,58,2032,5.28,5.23,3.29,1.1500260747341078
0.7,Good,E,SI2,63.6,65,2032,5.67,5.55,3.57,0.7912327704640674
0.82,Good,J,SI1,57.5,62,2033,6.2,6.25,3.58,0.6072434417613393
0.82,Good,J,SI1,57.4,59,2033,6.19,6.25,3.57,0.6072434417613393
0.5,Ideal,D,VS1,62.3,54.3,2033,5.05,5.12,3.17,1.3912390147762475
0.5,Ideal,D,VS1,62.4,53.7,2033,5.08,5.12,3.18,1.3912390147762475
0.5,Ideal,D,VS1,62.2,54.4,2033,5.07,5.11,3.16,1.3912390147762475
0.7,Very Good,I,VS2,64.2,55,2034,5.57,5.61,3.59,0.7920115428759413
0.59,Very Good,F,VS1,61.7,59,2034,5.35,5.38,3.31,1.054761447705873
0.7,Good,I,SI1,64.3,57,2034,5.59,5.63,3.61,0.7920115428759413
0.7,Good,I,SI1,63.6,61,2034,5.59,5.63,3.57,0.7920115428759413
0.7,Very Good,H,SI2,59.9,57,2034,5.74,5.77,3.45,0.7920115428759413
0.7,Good,I,SI1,63.8,57,2034,5.63,5.66,3.6,0.7920115428759413
0.7,Very Good,H,SI2,62.8,59,2034,5.62,5.65,3.54,0.7920115428759413
0.71,Ideal,J,VS1,61.9,55,2034,5.75,5.69,3.54,0.7734067581801594
0.5,Ideal,E,VS1,61.1,58,2034,5.12,5.08,3.11,1.3919233428700868
0.52,Very Good,F,VVS2,62.9,57,2035,5.11,5.13,3.22,1.304019326843408
0.78,Very Good,J,SI1,59.4,62,2035,6.01,6.05,3.58,0.660978525669279
0.78,Good,J,SI1,58,62,2035,6.01,6.05,3.5,0.660978525669279
0.7,Fair,F,SI2,64.9,58,2035,5.46,5.59,3.59,0.7924009290818781
0.51,Premium,G,VVS2,60.9,61,2035,5.17,5.11,3.13,1.3471516003459194
1,Fair,I,I1,64.5,58,2035,6.33,6.1,4.01,0.43587070396571803
0.61,Very Good,E,VS2,60,57,2036,5.52,5.55,3.32,0.9984329248229566
0.71,Very Good,F,SI2,60.9,56,2036,5.8,5.83,3.54,0.7741672368017719
0.71,Very Good,F,SI2,63.3,56,2036,5.68,5.73,3.61,0.7741672368017719
0.58,Premium,F,VS2,61.9,57,2036,5.47,5.36,3.35,1.0864815766089753
0.76,Very Good,J,VS1,59.3,63,2036,6.12,5.93,3.55,0.6907257014838899
1.01,Fair,E,I1,64.5,54,2036,6.31,6.22,4.03,0.4288734974506503
0.56,Very Good,E,VS1,61.9,57,2037,5.29,5.31,3.28,1.1528558633038268
0.7,Premium,E,SI2,61.8,58,2037,5.73,5.7,3.53,0.793179701493752
0.6,Premium,D,VS2,62.8,59,2037,5.39,5.35,3.37,1.026980368100198
0.73,Premium,J,VS1,60.2,58,2037,5.87,5.82,3.52,0.7393160475383664
0.73,Premium,J,VS1,61.3,61,2037,5.83,5.78,3.56,0.7393160475383664
1.04,Fair,I,I1,67.3,56,2037,6.34,6.23,4.22,0.4085446619442914
0.7,Good,E,SI1,65,57,2038,5.53,5.58,3.61,0.7935690876996896
0.7,Very Good,F,SI2,59.6,61,2039,5.8,5.88,3.48,0.7939584739056261
0.7,Very Good,I,SI1,62.5,60,2039,5.64,5.68,3.54,0.7939584739056261
0.71,Very Good,G,SI1,58.2,57,2039,5.89,5.93,3.44,0.7753079547341908
0.71,Premium,G,SI2,60.8,60,2039,5.74,5.78,3.5,0.7753079547341908
0.57,Ideal,G,VVS2,61.9,56,2039,5.29,5.3,3.28,1.1202617129045473
0.57,Ideal,F,VS1,61.8,55,2039,5.33,5.35,3.3,1.1202617129045473
0.57,Ideal,F,VS1,61.3,56,2039,5.35,5.36,3.28,1.1202617129045473
0.57,Ideal,F,VS1,61.7,55,2039,5.35,5.39,3.31,1.1202617129045473
0.54,Ideal,D,VS1,61.4,57,2039,5.21,5.24,3.21,1.226505518671511
0.56,Very Good,E,VVS2,62.1,58,2040,5.27,5.33,3.3,1.154553736445659
0.52,Very Good,G,VVS1,62.3,55,2040,5.13,5.15,3.2,1.3072233055334412
0.71,Premium,F,SI2,62.2,57,2040,5.66,5.6,3.5,0.7756881940449974
0.63,Ideal,H,VS1,61.2,57,2040,5.5,5.55,3.37,0.9477458647644371
0.68,Premium,G,VS2,61.7,57,2040,5.67,5.65,3.49,0.8338881457438204
0.59,Premium,G,VVS2,62.8,54,2040,5.41,5.34,3.38,1.0578728384070701
0.54,Ideal,D,VS2,61.8,56,2041,5.25,5.23,3.24,1.227708564790856
0.51,Very Good,F,VVS2,62,55,2041,5.11,5.14,3.17,1.3511235460963256
0.51,Very Good,F,VVS2,62,56,2041,5.1,5.15,3.17,1.3511235460963256
0.5,Very Good,F,VVS2,61.9,59,2041,5.07,5.11,3.15,1.3967136395269653
0.51,Very Good,F,VVS2,60.8,56,2041,5.17,5.2,3.15,1.3511235460963256
0.62,Very Good,F,VS2,59.8,58,2041,5.55,5.59,3.33,0.9739793545630553
0.54,Ideal,E,VS1,62,56,2041,5.26,5.23,3.25,1.227708564790856
0.54,Ideal,G,VVS1,61.3,56,2041,5.25,5.27,3.23,1.227708564790856
0.54,Ideal,G,VVS1,61.6,55,2041,5.22,5.24,3.22,1.227708564790856
0.54,Ideal,G,VVS1,61.9,54,2041,5.23,5.25,3.24,1.227708564790856
0.54,Ideal,G,VVS1,61.7,56,2041,5.24,5.26,3.24,1.227708564790856
0.61,Ideal,G,VS1,61.8,56,2041,5.43,5.48,3.37,1.0008848720843098
0.58,Ideal,E,VS1,62.2,55,2041,5.38,5.42,3.36,1.0891497533688206
0.58,Good,E,VS1,61.5,61.9,2041,5.3,5.34,3.27,1.0891497533688206
0.63,Ideal,D,SI1,62.8,57,2041,5.49,5.46,3.44,0.9482104460706944
0.54,Ideal,E,VS1,62,56,2041,5.25,5.17,3.23,1.227708564790856
0.54,Ideal,E,VS1,61,56,2041,5.35,5.24,3.23,1.227708564790856
0.54,Premium,E,VS1,60.3,58,2041,5.32,5.26,3.19,1.227708564790856
0.7,Very Good,J,VVS1,63.3,55,2042,5.63,5.68,3.58,0.7951266325234374
0.7,Very Good,G,SI1,62.5,60,2042,5.64,5.68,3.54,0.7951266325234374
0.7,Very Good,H,VS2,61.8,58,2042,5.66,5.73,3.52,0.7951266325234374
0.7,Premium,G,SI1,59.1,59,2042,5.77,5.83,3.43,0.7951266325234374
0.7,Premium,G,SI1,61.2,60,2042,5.7,5.74,3.5,0.7951266325234374
0.7,Very Good,G,SI1,60.6,57,2042,5.73,5.79,3.49,0.7951266325234374
0.7,Very Good,G,SI1,61.9,56,2042,5.68,5.73,3.53,0.7951266325234374
0.74,Very Good,F,SI2,63.2,58,2042,5.75,5.71,3.62,0.724423743225172
0.55,Ideal,G,VVS1,62,55,2042,5.25,5.27,3.26,1.1911146135830009
0.74,Premium,F,SI1,58.8,61,2042,5.88,5.82,3.44,0.724423743225172
0.74,Premium,E,SI1,61.4,57,2042,5.83,5.79,3.57,0.724423743225172
0.74,Premium,I,SI2,59.8,58,2042,5.93,5.88,3.53,0.724423743225172
0.53,Very Good,E,VVS2,63.1,60,2043,5.12,5.08,3.22,1.2680160297736958
0.7,Premium,F,SI2,61.5,58,2043,5.74,5.67,3.51,0.7955160187293746
0.57,Ideal,D,VS1,61.1,57,2043,5.33,5.37,3.27,1.1224593817871462
0.57,Ideal,D,VS1,61.6,55,2043,5.33,5.39,3.3,1.1224593817871462
0.72,Premium,D,SI2,59.1,58,2043,5.88,5.83,3.46,0.7588330231291164
0.72,Premium,J,VS2,61.7,58,2043,5.77,5.67,3.53,0.7588330231291164
0.7,Very Good,J,VS2,63.3,58,2044,5.61,5.63,3.56,0.7959054049353118
0.53,Ideal,F,VVS2,62.3,56,2045,5.24,5.2,3.25,1.2692573572624606
0.52,Very Good,G,VVS1,61.9,61,2045,5.11,5.13,3.17,1.3104272842234739
0.52,Very Good,G,VVS1,59.2,58,2045,5.28,5.31,3.14,1.3104272842234739
0.69,Premium,E,VS2,61,60,2045,5.68,5.63,3.45,0.8157291247333062
0.71,Fair,G,SI1,65,58,2045,5.57,5.53,3.61,0.7775893905990291
0.8,Premium,J,VS2,62.7,61,2045,5.89,5.84,3.68,0.6366342507842402
0.58,Very Good,F,VS1,62.4,55,2046,5.33,5.34,3.33,1.0918179301286655
0.53,Ideal,F,VS1,61.7,55,2046,5.18,5.22,3.21,1.2698780210068432
0.58,Ideal,E,VS1,61.8,57,2046,5.33,5.35,3.3,1.0918179301286655
0.98,Premium,H,I1,59.6,60,2046,6.61,6.48,3.89,0.45331739547131533
0.71,Ideal,J,VS2,61.5,59,2047,5.71,5.74,3.52,0.7783498692206419
0.7,Ideal,J,SI2,61.6,57,2047,5.73,5.69,3.52,0.7970735635531226
0.57,Premium,D,VS2,61.7,60,2047,5.32,5.28,3.27,1.1246570506697444
0.57,Premium,D,VS2,61.9,58,2047,5.35,5.32,3.3,1.1246570506697444
0.72,Very Good,I,VS1,64,56,2048,5.65,5.73,3.65,0.7606901768812679
0.7,Very Good,H,SI1,57.7,60,2048,5.85,5.9,3.39,0.7974629497590598
0.7,Very Good,H,SI1,63,55,2048,5.59,5.64,3.54,0.7974629497590598
0.7,Very Good,H,SI1,62,60,2048,5.65,5.7,3.52,0.7974629497590598
0.7,Very Good,H,SI1,63.3,58,2048,5.61,5.64,3.56,0.7974629497590598
0.7,Very Good,H,SI1,62.9,56,2048,5.64,5.68,3.56,0.7974629497590598
0.79,Good,J,VS2,57.6,59,2048,6.13,6.06,3.51,0.6511506101414851
0.61,Ideal,I,VVS1,61.9,56,2048,5.41,5.45,3.36,1.004317598250204
0.36,Ideal,D,SI2,62,56,537,4.56,4.6,2.84,0.6372696631540872
0.36,Very Good,G,SI1,62,59,537,4.53,4.56,2.82,0.6372696631540872
0.34,Premium,H,VS2,61.3,60,537,4.47,4.53,2.76,0.7013309769057771
0.34,Premium,H,VS2,59,59,537,4.55,4.61,2.7,0.7013309769057771
0.36,Very Good,G,SI1,61.8,60,537,4.53,4.57,2.81,0.6372696631540872
0.34,Very Good,H,VS2,61.9,56,537,4.46,4.49,2.77,0.7013309769057771
0.34,Ideal,H,VS2,62.2,56,537,4.48,4.53,2.8,0.7013309769057771
0.34,Ideal,H,VS2,62.6,54,537,4.45,4.5,2.8,0.7013309769057771
0.34,Ideal,H,VS2,61.5,54,537,4.5,4.54,2.78,0.7013309769057771
0.34,Very Good,H,VS2,61.9,60,537,4.42,4.46,2.75,0.7013309769057771
0.36,Ideal,G,SI1,62.7,55,537,4.54,4.59,2.86,0.6372696631540872
0.34,Ideal,I,VS1,62.4,55,537,4.47,4.51,2.8,0.7013309769057771
0.36,Very Good,G,SI1,61.2,63,537,4.56,4.59,2.8,0.6372696631540872
0.34,Ideal,I,VS1,62.6,56,537,4.44,4.47,2.79,0.7013309769057771
0.34,Good,H,VS2,63.3,56,537,4.39,4.45,2.8,0.7013309769057771
0.34,Ideal,H,VS2,62.5,54,537,4.49,4.54,2.82,0.7013309769057771
0.36,Premium,D,SI2,61.5,60,537,4.54,4.6,2.81,0.6372696631540872
0.36,Premium,D,SI2,60,58,537,4.58,4.62,2.76,0.6372696631540872
0.36,Ideal,D,SI2,62.3,57,537,4.52,4.57,2.83,0.6372696631540872
0.34,Premium,H,VS2,62.6,60,537,4.42,4.46,2.78,0.7013309769057771
0.34,Ideal,H,VS2,60.5,56,537,4.54,4.58,2.76,0.7013309769057771
0.34,Ideal,H,VS2,61.4,57,537,4.48,4.55,2.77,0.7013309769057771
0.24,Very Good,F,VVS2,61.4,57,538,4.03,4.06,2.48,1.2595862545171532
0.24,Very Good,F,VVS2,61.9,56,538,4,4.02,2.48,1.2595862545171532
0.38,Very Good,J,SI1,63.2,59,538,4.59,4.62,2.91,0.5831512640205655
0.23,Ideal,F,VVS2,61.4,57,538,3.96,3.99,2.44,1.352703809737078
0.36,Ideal,H,SI1,62.3,53,538,4.57,4.61,2.86,0.6384563850594019
0.36,Ideal,H,SI1,61.6,56,538,4.6,4.62,2.84,0.6384563850594019
0.36,Ideal,H,SI1,61.7,54,538,4.56,4.62,2.83,0.6384563850594019
0.36,Ideal,H,SI1,62.4,53,538,4.58,4.59,2.86,0.6384563850594019
0.72,Ideal,I,VS1,61,57,2048,5.76,5.83,3.56,0.7606901768812679
0.72,Good,I,VS1,61.8,61,2048,5.67,5.72,3.53,0.7606901768812679
0.7,Good,H,SI1,64.2,60,2048,5.52,5.6,3.57,0.7974629497590598
0.7,Fair,H,SI1,65.5,57,2048,5.53,5.59,3.64,0.7974629497590598
0.7,Fair,H,SI1,65.2,58,2048,5.49,5.55,3.6,0.7974629497590598
0.91,Very Good,J,I1,63.1,57,2048,6.12,6.06,3.84,0.5137624256297065
0.71,Premium,H,SI1,62.3,61,2049,5.65,5.61,3.51,0.7791103478422551
0.59,Ideal,I,VVS1,61.2,56,2049,5.42,5.46,3.33,1.0625399244588665
0.71,Fair,H,SI1,65.1,55,2049,5.69,5.65,3.69,0.7791103478422551
0.72,Very Good,G,SI2,59.7,56,2050,5.83,5.89,3.5,0.7614330383821282
0.73,Fair,G,SI2,64.7,60,2050,5.68,5.64,3.66,0.7440343139193183
0.67,Premium,G,VS2,61,57,2050,5.68,5.63,3.45,0.8590409817087038
0.67,Premium,G,VS2,61,61,2050,5.66,5.61,3.44,0.8590409817087038
0.74,Premium,I,SI2,61,60,2051,5.8,5.75,3.52,0.7276166000758215
0.51,Very Good,F,VVS2,62.7,56,2051,5.11,5.13,3.21,1.3577434556803345
0.53,Ideal,G,VVS2,60.4,56,2051,5.29,5.24,3.18,1.2729813397287564
0.53,Ideal,G,VVS2,61.7,56,2051,5.23,5.2,3.22,1.2729813397287564
0.53,Ideal,G,VVS2,61.4,57,2051,5.26,5.19,3.21,1.2729813397287564
0.53,Ideal,G,VVS2,62.2,54,2051,5.22,5.17,3.23,1.2729813397287564
0.7,Fair,H,SI1,64.7,58,2051,5.59,5.54,3.6,0.7986311083768707
0.57,Premium,F,SI1,62.1,59,2052,5.31,5.28,3.29,1.1274041367729928
0.71,Very Good,I,VS2,62.3,58,2052,5.68,5.72,3.55,0.780251065774674
0.62,Ideal,H,VVS2,62,56,2052,5.46,5.48,3.39,0.9792286308492844
0.5,Very Good,F,VVS2,61.8,56,2052,5.11,5.15,3.17,1.4042412485592026
0.5,Ideal,F,VVS2,62,55,2052,5.1,5.12,3.17,1.4042412485592026
0.5,Premium,F,VVS2,61.9,58,2052,5.07,5.1,3.15,1.4042412485592026
0.5,Very Good,F,VVS2,63,57,2052,5.01,5.05,3.17,1.4042412485592026
0.5,Ideal,F,VVS2,61.6,56,2052,5.08,5.11,3.14,1.4042412485592026
0.5,Ideal,F,VVS2,62.2,54,2052,5.09,5.11,3.17,1.4042412485592026
0.5,Premium,F,VVS2,62.3,58,2052,5.06,5.11,3.17,1.4042412485592026
0.71,Ideal,J,VS2,62,56,2052,5.7,5.75,3.55,0.780251065774674
0.5,Good,F,VVS2,58.5,62,2052,5.23,5.27,3.07,1.4042412485592026
0.57,Ideal,H,VVS1,60.9,56,2052,5.38,5.36,3.27,1.1274041367729928
0.57,Ideal,F,VS1,62.6,56,2052,5.33,5.27,3.32,1.1274041367729928
0.57,Ideal,F,VS1,61.9,56,2052,5.39,5.3,3.31,1.1274041367729928
0.76,Premium,J,VS2,59.9,59,2052,5.94,5.92,3.55,0.6961538012990875
0.59,Good,J,IF,63.7,59,2053,5.3,5.28,3.37,1.0646141849263313
0.56,Ideal,D,SI1,61.9,57,2053,5.27,5.3,3.27,1.1619111867269307
0.61,Ideal,H,VS1,60.8,56,2053,5.51,5.47,3.34,1.0067695455115573
0.51,Very Good,F,VVS2,60.8,56,2054,5.18,5.21,3.16,1.3597294285555372
0.77,Very Good,I,VS2,62.4,63,2054,5.8,5.84,3.63,0.68173320480229
0.51,Ideal,F,VVS2,60.4,56,2054,5.18,5.22,3.14,1.3597294285555372
0.73,Ideal,J,VS2,62.8,55,2054,5.69,5.72,3.58,0.7454860881903803
0.55,Ideal,D,VS1,61.4,57,2054,5.26,5.29,3.24,1.1981143076882876
0.7,Ideal,I,SI1,61.9,58,2054,5.67,5.7,3.52,0.7997992669946817
0.62,Ideal,E,SI1,61.7,54,2054,5.53,5.49,3.4,0.9801830447195075
0.71,Very Good,H,SI2,63.3,58,2055,5.65,5.69,3.59,0.7813917837070928
0.52,Ideal,G,IF,61.5,56,2055,5.16,5.21,3.19,1.3168352416035398
0.56,Ideal,G,VVS1,62.3,55,2055,5.25,5.31,3.29,1.1630431021548182
0.66,Good,G,VS1,59,62,2055,5.66,5.72,3.35,0.8831132168174547
0.71,Fair,G,SI2,64.8,58,2055,5.6,5.57,3.62,0.7813917837070928
0.5,Premium,E,VS1,61.9,59,2055,5.1,5.08,3.15,1.4062942328407215
0.51,Very Good,E,VVS2,62.1,55,2056,5.14,5.16,3.2,1.3610534104723393
0.7,Ideal,G,SI2,62.9,56,2056,5.69,5.66,3.57,0.8005780394065559
0.7,Premium,G,SI2,61.8,61,2056,5.66,5.63,3.49,0.8005780394065559
0.71,Good,H,SI1,63.4,54,2056,5.6,5.67,3.57,0.7817720230178992
0.51,Ideal,D,VS2,61.6,57,2056,5.19,5.14,3.18,1.3610534104723393
0.7,Ideal,I,VS2,62.4,56,2056,5.71,5.66,3.55,0.8005780394065559
0.72,Good,H,SI2,57.9,58,2056,5.98,5.91,3.44,0.7636616228847101
0.51,Premium,F,VVS2,62.3,58,2056,5.1,5.08,3.17,1.3610534104723393
0.7,Premium,G,SI2,58.1,60,2056,5.81,5.79,3.37,0.8005780394065559
0.51,Ideal,D,VS2,62.5,56,2056,5.13,5.11,3.2,1.3610534104723393
0.73,Very Good,G,SI2,62.2,58,2057,5.71,5.77,3.57,0.7465749188936774
0.7,Very Good,G,SI2,60.6,58,2057,5.72,5.77,3.48,0.8009674256124935
0.61,Very Good,I,IF,60.2,57,2057,5.49,5.58,3.33,1.0087311033206399
0.59,Ideal,G,VS2,61.9,56,2057,5.38,5.42,3.34,1.0666884453937961
0.56,Ideal,D,VS1,62.6,55,2057,5.25,5.29,3.3,1.1641750175827068
0.69,Good,E,VS2,58.7,64,2057,5.73,5.79,3.38,0.8205157993038689
0.7,Very Good,H,SI2,60.7,57,2058,5.72,5.75,3.48,0.8013568118184302
0.7,Very Good,G,SI2,62.6,56,2058,5.65,5.69,3.55,0.8013568118184302
0.7,Very Good,I,SI1,59.4,62,2058,5.77,5.82,3.44,0.8013568118184302
0.72,Ideal,F,SI2,61.9,57,2058,5.74,5.79,3.57,0.764404484385571
0.72,Premium,F,SI2,61.7,58,2058,5.73,5.78,3.55,0.764404484385571
0.7,Good,F,SI1,63.1,64,2058,5.58,5.61,3.53,0.8013568118184302
0.7,Very Good,F,SI1,58.4,63,2058,5.77,5.84,3.39,0.8013568118184302
0.56,Ideal,G,VVS2,60.7,56,2058,5.32,5.33,3.23,1.1647409752966502
0.7,Ideal,E,SI1,61.8,57,2058,5.71,5.68,3.52,0.8013568118184302
0.74,Good,J,SI1,59.9,64,2058,5.82,5.86,3.5,0.7300999331818826
1,Premium,H,I1,62.7,59,2058,6.39,6.33,3.98,0.44079700676238226
0.73,Ideal,E,SI2,59.9,57,2059,5.87,5.82,3.5,0.747300806029208
0.57,Premium,G,VVS2,60.2,60,2059,5.44,5.36,3.25,1.1312500573175397
0.53,Ideal,H,IF,61.4,55,2059,5.21,5.24,3.21,1.2779466496838174
0.48,Ideal,F,IF,62,54,2059,5,5.05,3.11,1.5087972382036046
0.7,Good,F,SI1,64.3,63,2059,5.58,5.55,3.58,0.801746198024367
0.64,Very Good,H,VVS2,60,59,2060,5.59,5.65,3.37,0.932110347265118
0.64,Very Good,G,VS1,60.4,62,2060,5.54,5.58,3.36,0.932110347265118
0.54,Ideal,G,VVS2,61.5,57,2060,5.21,5.26,3.22,1.2391375029246272
0.71,Premium,F,SI2,62.3,60,2060,5.67,5.7,3.54,0.7832929802611253
0.74,Fair,G,SI1,64.8,59,2060,5.63,5.6,3.64,0.7308094569264717
0.51,Premium,E,VVS2,61,61,2060,5.17,5.13,3.14,1.363701374305944
0.57,Ideal,G,VS1,61.1,57,2060,5.34,5.36,3.27,1.13179947453819
0.71,Very Good,J,VS1,62.4,58,2061,5.67,5.7,3.55,0.7836732195719314
0.7,Ideal,E,SI2,62,56,2061,5.71,5.74,3.55,0.8025249704362414
0.6,Ideal,E,VS2,62,57,2061,5.41,5.42,3.36,1.039080284071924
0.6,Ideal,D,VS2,62.8,57,2061,5.37,5.39,3.38,1.039080284071924
0.6,Ideal,G,VS1,62.2,55,2061,5.41,5.45,3.38,1.039080284071924
0.57,Ideal,E,VS1,60.8,54.8,2061,5.36,5.4,3.27,1.1323488917588393
0.56,Ideal,D,SI1,61.8,55,2061,5.32,5.36,3.3,1.1664388484384822
0.53,Premium,E,VS2,59.6,58,2061,5.36,5.32,3.18,1.2791879771725831
0.51,Very Good,E,VVS2,60,58,2062,5.19,5.21,3.12,1.365025356222746
0.71,Very Good,J,VS1,63.3,57,2062,5.59,5.69,3.57,0.7840534588827379
0.7,Good,F,SI2,62.2,59,2062,5.62,5.64,3.5,0.8029143566421787
0.72,Good,J,VS1,63.7,54,2062,5.71,5.68,3.63,0.7658902073872924
0.62,Ideal,D,SI1,62.2,55,2062,5.51,5.45,3.41,0.984000700200402
0.51,Very Good,G,IF,63.8,58,2063,5.06,5.09,3.24,1.365687347181146
0.71,Very Good,I,SI1,60.2,58,2063,5.76,5.83,3.49,0.7844336981935439
0.52,Ideal,G,VVS1,61.6,55,2063,5.14,5.18,3.18,1.3219616075075926
0.51,Ideal,H,IF,59.6,59,2063,5.2,5.24,3.11,1.365687347181146
0.64,Good,F,VS2,59.3,60.7,2063,5.59,5.66,3.34,0.9334677895184161
0.64,Fair,F,VS2,57,62.5,2063,5.67,5.78,3.26,0.9334677895184161
0.52,Very Good,F,VVS2,62.1,58,2064,5.12,5.16,3.19,1.3226024032455996
0.52,Very Good,F,VVS2,58.9,60,2064,5.23,5.3,3.1,1.3226024032455996
0.55,Ideal,G,VVS2,60.8,56.9,2064,5.27,5.31,3.22,1.2039473861093608
0.55,Ideal,G,VVS2,61.2,55.8,2064,5.27,5.33,3.24,1.2039473861093608
0.55,Ideal,G,VVS2,62,53.8,2064,5.25,5.28,3.27,1.2039473861093608
0.63,Premium,E,VS1,61.8,60,2064,5.51,5.49,3.4,0.9588958161146073
0.52,Ideal,F,VVS2,62.5,57,2064,5.15,5.19,3.23,1.3226024032455996
0.63,Ideal,I,VVS1,62.8,58,2064,5.44,5.49,3.43,0.9588958161146073
0.98,Premium,I,I1,59.6,60,2064,6.43,6.3,3.79,0.4573055250502421
0.98,Premium,I,I1,62.5,60,2064,6.31,6.25,3.93,0.4573055250502421
0.52,Ideal,G,VVS1,60.7,55,2065,5.19,5.29,3.18,1.3232431989836055
0.57,Ideal,F,VS1,61.4,55,2065,5.38,5.39,3.3,1.1345465606414373
0.5,Good,D,VVS2,57.8,62,2065,5.23,5.28,3.04,1.413137513779119
0.6,Good,E,VS1,58.1,63,2065,5.53,5.63,3.24,1.0410969367338778
0.62,Premium,F,VS2,61.4,59,2065,5.5,5.47,3.37,0.9854323210057365
0.72,Very Good,J,VS1,62.8,58,2066,5.71,5.73,3.59,0.7673759303890135
0.72,Very Good,J,VS1,64,57,2066,5.67,5.71,3.64,0.7673759303890135
0.67,Very Good,I,IF,61.4,56,2066,5.59,5.65,3.45,0.8657456918098453
0.56,Ideal,G,VVS2,61.6,55,2066,5.32,5.35,3.28,1.169268637008202
0.7,Very Good,H,SI1,60.9,62,2066,5.67,5.72,3.47,0.8044719014659266
0.7,Good,H,SI1,63.4,61,2066,5.58,5.62,3.55,0.8044719014659266
0.7,Very Good,H,SI1,62.4,59,2066,5.63,5.75,3.55,0.8044719014659266
0.7,Good,H,SI1,63.8,58,2066,5.59,5.66,3.59,0.8044719014659266
0.7,Very Good,E,SI2,63.1,54,2066,5.73,5.65,3.59,0.8044719014659266
0.56,Ideal,D,VS2,61.4,55,2066,5.35,5.33,3.28,1.169268637008202
0.56,Ideal,D,VS2,60.6,56,2066,5.37,5.33,3.24,1.169268637008202
0.56,Ideal,D,VS2,61.4,57,2066,5.36,5.32,3.28,1.169268637008202
0.56,Ideal,D,VS2,61.2,56,2066,5.35,5.3,3.26,1.169268637008202
0.56,Ideal,D,VS2,60.9,56,2066,5.36,5.31,3.25,1.169268637008202
0.56,Ideal,D,VS2,60.9,56,2066,5.35,5.32,3.25,1.169268637008202
0.56,Ideal,D,VS2,61,57,2066,5.35,5.28,3.24,1.169268637008202
0.56,Ideal,D,VS2,61.1,56,2066,5.33,5.3,3.25,1.169268637008202
